Date,AALB.AS,ACOMO.AS,AD.AS,AGN.AS,AJAX.AS,AKZA.AS,ALX.AS,AMG.AS,AMUND.AS,ARCAD.AS,ASM.AS,ASML.AS,AXS.AS,BAMNB.AS,BBED.AS,BESI.AS,BGHL.AS,BRILL.AS,BRNL.AS,CRBN.AS,CTAC.AS,DGB.AS,DSM.AS,EAS2P.AS,FUR.AS,GLPG.AS,GOJXN.AS,HAL.AS,HEIA.AS,HEIJM.AS,HEIO.AS,HOLCO.AS,HYDRA.AS,IEX.AS,INGA.AS,KENDR.AS,KPN.AS,LVIDE.AS,MT.AS,NEDAP.AS,NEDSE.AS,NSE.AS,NSI.AS,ORDI.AS,PHARM.AS,PHIA.AS,PNL.AS,PORF.AS,RAND.AS,REN.AS,ROOD.AS,SBMO.AS,SHELL.AS,SLIGR.AS,SNOW.AS,TIE.AS,TOM2.AS,TWEKA.AS,URW.AS,VALUE.AS,VASTN.AS,VLK.AS,VPK.AS,VTA.AS,WHA.AS,WKL.AS
2010-01-18,8.083700180053711,3.0505895614624023,6.0117011070251465,2.6447460651397705,6.022506237030029,27.608844757080078,70.0,7.690724849700928,12.3836088180542,11.06030559539795,11.401742935180664,26.103004455566406,1.810479998588562,4.875910758972168,11.205486297607422,0.9086496829986572,10.15999984741211,5.284817695617676,9.22537899017334,13.656535148620605,1.740578055381775,2.80892014503479,24.185863494873047,0.08476150780916214,57.524559020996094,4.849999904632568,6.525583744049072,45.03894805908203,28.690641403198242,10.698347091674805,24.388647079467773,11.725468635559082,9.334376335144043,1.390175700187683,4.667948246002197,6.972301483154297,3.6620678901672363,140.0,51.32284927368164,9.67449951171875,0.6000000238418579,0.22635099291801453,45.55254364013672,4.517796516418457,4.60541296005249,13.823010444641113,4.97467041015625,9.539999961853027,20.633670806884766,3.752721071243286,0.18199999630451202,10.997468948364258,10.283912658691406,11.512286186218262,3.5001087188720703,21.38888931274414,6.754422187805176,9.20707893371582,67.69620513916016,4.885469913482666,17.44944190979004,17.45162010192871,20.552919387817383,0.6845952272415161,21.37241554260254,10.781656265258789
2010-01-19,8.018447875976562,3.0348587036132812,5.985705375671387,2.6474969387054443,5.986179828643799,27.787675857543945,70.0,7.636857509613037,12.3836088180542,11.145689964294434,11.705013275146484,25.852174758911133,1.7711210250854492,4.8664655685424805,11.292716026306152,0.9246349334716797,10.140000343322754,5.284817695617676,9.258925437927246,13.673542976379395,1.713180422782898,2.80892014503479,24.468786239624023,0.08476150780916214,57.41469955444336,4.849999904632568,6.356088161468506,45.07624816894531,28.587139129638672,10.622472763061523,24.259626388549805,11.725468635559082,9.334376335144043,1.390175700187683,4.61802339553833,6.950692653656006,3.7358627319335938,142.0,52.40342712402344,9.53481388092041,0.5799999833106995,0.22635099291801453,45.93803024291992,4.643864154815674,4.51608419418335,13.604209899902344,5.0016374588012695,9.539999961853027,20.605756759643555,3.771099805831909,0.1860000044107437,11.02295207977295,10.435149192810059,11.4611177444458,3.5399768352508545,21.38888931274414,6.642398834228516,9.14341926574707,68.71220397949219,4.728409767150879,17.50397491455078,17.303312301635742,20.720314025878906,0.6845952272415161,21.4238338470459,10.80235481262207
2010-01-20,8.244915008544922,3.0455329418182373,5.927212715148926,2.5528647899627686,6.022506237030029,27.012741088867188,70.0,7.5105767250061035,12.3836088180542,11.096430778503418,11.859875679016113,26.65595817565918,1.810479998588562,4.867724895477295,11.326264381408691,0.9497097134590149,10.079999923706055,5.395562648773193,9.161638259887695,13.945651054382324,1.7172092199325562,2.8359291553497314,24.157569885253906,0.08554413169622421,56.684417724609375,4.849999904632568,6.403170585632324,46.08348083496094,28.348281860351562,10.630058288574219,23.91557502746582,11.916884422302246,9.334376335144043,1.390175700187683,4.418325424194336,6.972301483154297,3.7204885482788086,139.1999969482422,50.22627258300781,9.519292831420898,0.6169999837875366,0.22635099291801453,46.098655700683594,4.559055328369141,4.506157875061035,13.321059226989746,4.9711527824401855,9.539999961853027,20.644834518432617,3.8091681003570557,0.18199999630451202,10.800891876220703,10.386361122131348,11.486700057983398,3.608322858810425,21.38888931274414,6.6003899574279785,9.180274963378906,68.33673095703125,4.575881004333496,17.396728515625,17.35680389404297,20.472862243652344,0.6845952272415161,21.282428741455078,10.898959159851074
2010-01-21,8.087539672851562,3.0814878940582275,5.936960220336914,2.425771713256836,6.022506237030029,26.294286727905273,69.9000015258789,7.320714473724365,12.3836088180542,10.951935768127441,11.950215339660645,27.100603103637695,1.810479998588562,4.75437593460083,11.440332412719727,0.9120975136756897,10.100000381469727,5.408439636230469,9.079450607299805,14.054495811462402,1.7164039611816406,2.8359291553497314,23.761489868164062,0.08700042217969894,55.70854568481445,4.849999904632568,6.214841842651367,46.388126373291016,28.109416961669922,10.576947212219238,23.80219841003418,11.752815246582031,9.334376335144043,1.390175700187683,4.305370807647705,6.913959980010986,3.7220265865325928,134.0,48.345298767089844,9.467557907104492,0.6169999837875366,0.22635099291801453,46.38777160644531,4.34665060043335,4.436679840087891,13.353235244750977,4.855082035064697,9.539999961853027,20.254047393798828,3.880934000015259,0.17900000512599945,10.564268112182617,10.254640579223633,11.50716495513916,3.483459949493408,19.833332061767578,5.901242256164551,9.146768569946289,68.66803741455078,4.228537082672119,17.52215003967285,17.347078323364258,20.130800247192383,0.42291614413261414,21.099231719970703,10.764404296875
2010-01-22,7.9148101806640625,3.0337347984313965,6.007801055908203,2.43017315864563,6.022506237030029,26.175067901611328,67.9000015258789,7.417852878570557,12.3836088180542,10.561148643493652,11.605000495910645,26.65595817565918,1.7711210250854492,4.727297306060791,11.95028305053711,0.921500563621521,10.100000381469727,5.346630096435547,8.886554718017578,14.224565505981445,1.6922290325164795,2.8359291553497314,23.400766372680664,0.08519738912582397,55.15275192260742,4.849999904632568,6.355146408081055,46.19538497924805,28.487619400024414,10.410022735595703,24.028959274291992,11.714529991149902,9.334376335144043,1.3322516679763794,4.28789758682251,6.969420433044434,3.7189507484436035,135.60000610351562,48.52937698364258,9.389955520629883,0.550000011920929,0.22635099291801453,45.61677932739258,4.178561687469482,4.535934925079346,13.08617115020752,4.777701377868652,9.415855407714844,19.642738342285156,3.860366106033325,0.17299999296665192,10.46597957611084,10.083892822265625,11.435535430908203,3.461115598678589,20.02777862548828,5.997262954711914,8.972545623779297,68.18212127685547,4.523024082183838,17.129533767700195,17.15500831604004,20.134441375732422,0.42291614413261414,20.777843475341797,10.571199417114258
2010-01-25,7.976224899291992,2.9775545597076416,5.929812908172607,2.4076149463653564,6.032065391540527,26.476253509521484,64.0,7.416970252990723,12.3836088180542,10.475764274597168,11.211393356323242,25.960485458374023,1.810479998588562,4.698960781097412,12.319324493408203,0.8995599746704102,10.100000381469727,5.408439636230469,9.00732421875,14.006878852844238,1.7325197458267212,2.8359291553497314,23.443204879760742,0.08668339252471924,55.26907730102539,4.849999904632568,6.120677471160889,45.915611267089844,27.97406578063965,10.136871337890625,23.594980239868164,11.703593254089355,9.334376335144043,1.3322516679763794,4.2654314041137695,7.008315086364746,3.6743662357330322,134.39999389648438,48.185211181640625,9.30717945098877,0.5799999833106995,0.22635099291801453,45.61677932739258,4.249617576599121,4.51608419418335,13.749007225036621,4.778873443603516,9.415855407714844,19.656696319580078,3.7982301712036133,0.17900000512599945,10.447776794433594,10.035110473632812,11.415069580078125,3.535595655441284,19.93055534362793,5.851232051849365,8.845229148864746,67.98333740234375,4.530574798583984,17.260408401489258,16.99211311340332,20.330944061279297,0.42291614413261414,20.935325622558594,10.491846084594727
2010-01-26,7.93400239944458,2.9775545597076416,5.940212249755859,2.4252219200134277,6.022506237030029,26.86528968811035,63.0,7.3295464515686035,12.3836088180542,10.534875869750977,11.046849250793457,26.484935760498047,1.7317630052566528,4.646693706512451,12.406556129455566,0.8932912349700928,10.100000381469727,5.408439636230469,9.040871620178223,13.517078399658203,1.7083455324172974,2.8359291553497314,23.846363067626953,0.08717873692512512,55.243228912353516,4.849999904632568,5.979430675506592,45.697998046875,27.794937133789062,9.962362289428711,23.387765884399414,11.703593254089355,9.334376335144043,1.3322516679763794,4.24983024597168,6.879385471343994,3.668217658996582,135.60000610351562,47.37678146362305,9.31235122680664,0.5799999833106995,0.22635099291801453,45.93803024291992,4.202246189117432,4.56571102142334,14.176955223083496,4.797632217407227,8.642342567443848,19.503175735473633,3.7956044673919678,0.17900000512599945,10.462339401245117,10.096091270446777,11.37413501739502,3.5837879180908203,19.93055534362793,6.001263618469238,8.778219223022461,68.27046966552734,4.515473365783691,17.24950408935547,16.386730194091797,20.30546760559082,0.4044133722782135,20.97067642211914,10.588449478149414
2010-01-27,7.872585773468018,2.9629480838775635,5.945409297943115,2.394411563873291,6.022506237030029,27.00019073486328,59.900001525878906,7.19002103805542,12.3836088180542,10.446209907531738,10.837139129638672,26.274017333984375,1.810479998588562,4.562311172485352,12.513909339904785,0.9302767515182495,10.100000381469727,5.408439636230469,8.826170921325684,13.663337707519531,1.7325197458267212,2.8359291553497314,23.80746078491211,0.08717873692512512,55.21091079711914,4.849999904632568,5.93234920501709,45.38712692260742,27.914358139038086,9.837166786193848,23.669265747070312,11.659842491149902,9.334376335144043,1.390175700187683,4.196784496307373,6.936286926269531,3.632857084274292,133.60000610351562,46.192161560058594,9.211468696594238,0.5529999732971191,0.22635099291801453,45.873779296875,4.128134727478027,4.535934925079346,14.366795539855957,4.792943000793457,8.642342567443848,19.324527740478516,3.789915084838867,0.1720000058412552,10.26576042175293,9.983885765075684,11.35878849029541,3.636362314224243,20.41666603088379,6.001263618469238,8.805024147033691,67.76245880126953,4.257230281829834,17.314937591552734,16.62985610961914,20.156274795532227,0.40970006585121155,20.80034065246582,10.474595069885254
2010-01-28,7.926324844360352,2.9775545597076416,5.90121603012085,2.3658013343811035,5.985223770141602,26.617427825927734,59.0,7.2747955322265625,12.3836088180542,10.433073997497559,11.024264335632324,26.03459358215332,1.7317630052566528,4.458407878875732,12.674948692321777,0.9120975136756897,10.100000381469727,5.408439636230469,8.978809356689453,13.564697265625,1.772811770439148,2.8359291553497314,23.651851654052734,0.08717873692512512,55.26907730102539,4.849999904632568,6.120677471160889,45.54255676269531,28.10544776916504,9.757498741149902,23.692718505859375,11.637965202331543,8.98433780670166,1.390175700187683,4.144364356994629,6.878665924072266,3.634394645690918,132.8000030517578,44.5032844543457,9.260616302490234,0.5799999833106995,0.22635099291801453,45.873779296875,4.12660551071167,4.5458598136901855,14.032159805297852,4.780045986175537,8.642342567443848,19.30498504638672,3.7754762172698975,0.1770000010728836,10.302165031433105,9.803378105163574,11.230874061584473,3.6319806575775146,20.31944465637207,5.776216506958008,9.140069961547852,68.62388610839844,4.607594013214111,17.52033042907715,16.654165267944336,19.908823013305664,0.388554185628891,20.838911056518555,10.42284107208252
2010-01-29,8.110568046569824,3.0337347984313965,5.913564205169678,2.4131174087524414,6.213696479797363,27.12254524230957,59.0,7.34014368057251,12.3836088180542,10.531593322753906,10.769389152526855,26.18851089477539,1.8498380184173584,4.488635063171387,12.79237174987793,0.9152319431304932,10.100000381469727,5.362082004547119,8.97377872467041,13.55789566040039,1.772811770439148,2.8359291553497314,23.91709327697754,0.08717873692512512,55.643917083740234,4.849999904632568,5.847601413726807,45.573646545410156,28.404010772705078,9.806818008422852,23.810014724731445,11.544991493225098,9.101018905639648,1.2888084650039673,4.2835283279418945,6.979503631591797,3.6866652965545654,124.80000305175781,45.599857330322266,9.389955520629883,0.5600000023841858,0.22635099291801453,45.23129653930664,4.128134727478027,4.466455936431885,14.093294143676758,4.8808746337890625,8.747387886047363,19.452930450439453,3.820108652114868,0.18299999833106995,10.331286430358887,9.852163314819336,11.179706573486328,3.602189540863037,19.833332061767578,5.898241996765137,9.32099437713623,69.44107818603516,5.059142112731934,17.70936393737793,16.970230102539062,19.770544052124023,0.38326773047447205,20.957822799682617,10.446991920471191
2010-02-01,8.118246078491211,2.949464797973633,5.960357189178467,2.482440948486328,6.118102073669434,27.21353530883789,59.0,7.344557762145996,12.3836088180542,10.534875869750977,10.87263011932373,26.142900466918945,2.0072710514068604,4.527676582336426,12.849405288696289,0.9099034070968628,10.079999923706055,5.4393463134765625,9.066033363342285,13.721159934997559,1.7566945552825928,2.8359291553497314,24.398056030273438,0.08717873692512512,55.88949966430664,4.849999904632568,6.026513576507568,45.666908264160156,28.583162307739258,9.730942726135254,23.829565048217773,11.544991493225098,9.101018905639648,1.2946009635925293,4.424565315246582,6.979503631591797,3.7097272872924805,132.0,46.6083869934082,9.413236618041992,0.5799999833106995,0.22635099291801453,45.23129653930664,4.13806676864624,4.51608419418335,14.324962615966797,4.9453606605529785,8.747387886047363,19.670654296875,3.8564279079437256,0.18000000715255737,10.389531135559082,9.886312484741211,11.320409774780273,3.6197144985198975,20.41666603088379,6.030269622802734,9.243934631347656,70.36872100830078,5.134652137756348,17.718454360961914,16.96536636352539,20.203584671020508,0.39648377895355225,21.086374282836914,10.478045463562012
2010-02-02,8.275620460510254,2.994408130645752,5.983104228973389,2.544611930847168,6.022506237030029,27.326492309570312,58.900001525878906,7.431098937988281,12.3836088180542,10.672801971435547,11.09201717376709,26.496337890625,2.0072710514068604,4.600094318389893,13.319097518920898,0.904261589050293,10.079999923706055,5.4393463134765625,9.222023963928223,13.700752258300781,1.724461555480957,2.8764424324035645,24.362686157226562,0.08618806302547455,57.356536865234375,4.849999904632568,6.026513576507568,46.23269271850586,28.591123580932617,10.000297546386719,23.817832946777344,11.64890193939209,9.101018905639648,1.3727984428405762,4.532527446746826,6.950692653656006,3.6436188220977783,133.60000610351562,47.51285171508789,9.31235122680664,0.5799999833106995,0.22635099291801453,45.93803024291992,4.17244815826416,4.764220237731934,14.315309524536133,4.9711527824401855,10.1129732131958,20.315452575683594,3.8621175289154053,0.18000000715255737,10.498744010925293,9.974129676818848,11.179706573486328,3.5706450939178467,20.31944465637207,6.055274963378906,9.310942649841309,70.214111328125,5.2403645515441895,17.87476921081543,16.921606063842773,20.465585708618164,0.7480329275131226,21.227781295776367,10.533245086669922
2010-02-03,8.271782875061035,3.0224990844726562,5.964907169342041,2.5308573246002197,6.309292316436768,27.445701599121094,59.79999923706055,7.436397075653076,12.3836088180542,10.541443824768066,10.979097366333008,26.758567810058594,1.967913031578064,4.6240234375,13.24864387512207,0.9080227613449097,10.029999732971191,5.4393463134765625,9.144865989685059,13.70415210723877,1.724461555480957,2.8764424324035645,24.373292922973633,0.08733724802732468,57.38884735107422,4.849999904632568,5.88526725769043,46.456520080566406,28.26866340637207,9.95477294921875,23.614526748657227,11.591479301452637,9.101018905639648,1.4307224750518799,4.540017127990723,6.9867072105407715,3.5513756275177,130.0,46.848514556884766,9.31235122680664,0.550000011920929,0.22635099291801453,45.93803024291992,4.075415134429932,4.724517822265625,14.353923797607422,4.9477033615112305,8.737837791442871,20.544347763061523,3.8743691444396973,0.18400000035762787,10.444138526916504,9.949734687805176,11.361345291137695,3.820371150970459,20.41666603088379,5.937250137329102,9.233880996704102,69.79446411132812,5.315875053405762,17.794797897338867,16.897293090820312,20.38188934326172,0.42291614413261414,21.26314353942871,10.467694282531738
